YEAR,DATE,HOUR,MINUTE,location-long,location-lat,SPECIES,TAG,individual-local-identifier
2018,24-Jul,16,0,0.288251,36.892135,Stigmochelys pardalis,4170,Io
2018,27-Jul,20,0,0.288261,36.8922,Stigmochelys pardalis,4170,Io
2018,27-Jul,12,0,0.288265,36.89215,Stigmochelys pardalis,4170,Io
2018,25-Jul,20,0,0.288265,36.892131,Stigmochelys pardalis,4170,Io
2018,28-Jul,20,0,0.288265,36.892086,Stigmochelys pardalis,4170,Io
2018,27-Jul,23,0,0.288265,36.89215,Stigmochelys pardalis,4170,Io
2018,22-Jul,23,0,0.288268,36.892169,Stigmochelys pardalis,4170,Io
2018,23-Jul,12,0,0.28827,36.892169,Stigmochelys pardalis,4170,Io
2018,25-Jul,12,0,0.288271,36.89215,Stigmochelys pardalis,4170,Io
2018,26-Jul,20,0,0.288275,36.892135,Stigmochelys pardalis,4170,Io
2018,23-Jul,23,0,0.28828,36.892169,Stigmochelys pardalis,4170,Io
2018,24-Jul,0,0,0.288286,36.892162,Stigmochelys pardalis,4170,Io
2018,26-Jul,0,0,0.288286,36.892173,Stigmochelys pardalis,4170,Io
2018,25-Jul,0,0,0.288288,36.892162,Stigmochelys pardalis,4170,Io
2018,28-Jul,0,0,0.288288,36.892169,Stigmochelys pardalis,4170,Io
2018,22-Jul,16,0,0.288295,36.892131,Stigmochelys pardalis,4170,Io
2018,23-Jul,16,0,0.288295,36.892135,Stigmochelys pardalis,4170,Io
2018,27-Jul,0,0,0.2883,36.892169,Stigmochelys pardalis,4170,Io
2018,23-Jul,0,0,0.288301,36.892131,Stigmochelys pardalis,4170,Io
2018,22-Jul,20,0,0.288308,36.892181,Stigmochelys pardalis,4170,Io
2018,24-Jul,23,0,0.28831,36.892169,Stigmochelys pardalis,4170,Io
2018,29-Jul,0,0,0.288311,36.892162,Stigmochelys pardalis,4170,Io
2018,24-Jul,20,0,0.28832,36.892112,Stigmochelys pardalis,4170,Io
2018,23-Jul,20,0,0.288321,36.892131,Stigmochelys pardalis,4170,Io
2018,24-Jul,12,0,0.288324,36.89215,Stigmochelys pardalis,4170,Io
2018,2-Aug,12,0,0.288831,36.889701,Stigmochelys pardalis,4170,Io
2018,4-Aug,16,0,0.28884,36.889759,Stigmochelys pardalis,4170,Io
2018,4-Aug,12,0,0.288846,36.889759,Stigmochelys pardalis,4170,Io
2018,1-Aug,12,0,0.288849,36.889652,Stigmochelys pardalis,4170,Io
2018,3-Aug,12,0,0.288851,36.889804,Stigmochelys pardalis,4170,Io
2018,5-Aug,12,0,0.288858,36.889747,Stigmochelys pardalis,4170,Io
2018,31-Jul,16,0,0.288858,36.889644,Stigmochelys pardalis,4170,Io
2018,5-Aug,16,0,0.288858,36.889633,Stigmochelys pardalis,4170,Io
2018,6-Aug,12,0,0.288863,36.889644,Stigmochelys pardalis,4170,Io
2018,5-Aug,0,0,0.288865,36.889747,Stigmochelys pardalis,4170,Io
2018,1-Aug,16,0,0.288865,36.889633,Stigmochelys pardalis,4170,Io
2018,6-Aug,0,0,0.288868,36.889663,Stigmochelys pardalis,4170,Io
2018,5-Aug,23,0,0.288873,36.889675,Stigmochelys pardalis,4170,Io
2018,21-Jul,23,0,0.288876,36.88969,Stigmochelys pardalis,4170,Io
2018,4-Aug,0,0,0.288878,36.889682,Stigmochelys pardalis,4170,Io
2018,6-Aug,20,0,0.288878,36.889652,Stigmochelys pardalis,4170,Io
2018,31-Jul,23,0,0.288878,36.889656,Stigmochelys pardalis,4170,Io
2018,3-Aug,23,0,0.28888,36.889644,Stigmochelys pardalis,4170,Io
2018,2-Aug,23,0,0.288881,36.889701,Stigmochelys pardalis,4170,Io
2018,1-Aug,0,0,0.288883,36.889675,Stigmochelys pardalis,4170,Io
2018,21-Jul,12,0,0.288883,36.889732,Stigmochelys pardalis,4170,Io
2018,4-Aug,23,0,0.288883,36.889797,Stigmochelys pardalis,4170,Io
2018,7-Aug,12,0,0.288885,36.889785,Stigmochelys pardalis,4170,Io
2018,20-Jul,20,0,0.288885,36.889663,Stigmochelys pardalis,4170,Io
2018,4-Aug,20,0,0.288885,36.889701,Stigmochelys pardalis,4170,Io
2018,31-Jul,20,0,0.288886,36.889675,Stigmochelys pardalis,4170,Io
2018,1-Aug,20,0,0.288888,36.88969,Stigmochelys pardalis,4170,Io
2018,3-Aug,16,0,0.28889,36.889675,Stigmochelys pardalis,4170,Io
2018,6-Aug,16,0,0.28889,36.889633,Stigmochelys pardalis,4170,Io
2018,5-Aug,20,0,0.28889,36.889598,Stigmochelys pardalis,4170,Io
2018,2-Aug,16,0,0.288895,36.889625,Stigmochelys pardalis,4170,Io
2018,20-Jul,16,0,0.288896,36.889614,Stigmochelys pardalis,4170,Io
2018,7-Aug,0,0,0.288901,36.889633,Stigmochelys pardalis,4170,Io
2018,21-Jul,0,0,0.288903,36.889663,Stigmochelys pardalis,4170,Io
2018,6-Aug,23,0,0.288906,36.889675,Stigmochelys pardalis,4170,Io
2018,1-Aug,23,0,0.288908,36.889701,Stigmochelys pardalis,4170,Io
2018,22-Jul,0,0,0.288911,36.889709,Stigmochelys pardalis,4170,Io
2018,3-Aug,0,0,0.288911,36.889682,Stigmochelys pardalis,4170,Io
2018,20-Jul,23,0,0.288913,36.889625,Stigmochelys pardalis,4170,Io
2018,2-Aug,0,0,0.288915,36.88969,Stigmochelys pardalis,4170,Io
2018,3-Aug,20,0,0.288923,36.889663,Stigmochelys pardalis,4170,Io
2018,21-Jul,20,0,0.288931,36.889713,Stigmochelys pardalis,4170,Io
2018,2-Aug,20,0,0.288935,36.889751,Stigmochelys pardalis,4170,Io
2018,21-Jul,16,0,0.288936,36.889637,Stigmochelys pardalis,4170,Io
2018,31-Jul,12,0,0.289036,36.891124,Stigmochelys pardalis,4170,Io
2018,30-Jul,16,0,0.289038,36.891132,Stigmochelys pardalis,4170,Io
2018,30-Jul,23,0,0.289076,36.891132,Stigmochelys pardalis,4170,Io
2018,30-Jul,12,0,0.28908,36.891101,Stigmochelys pardalis,4170,Io
2018,30-Jul,20,0,0.28908,36.891132,Stigmochelys pardalis,4170,Io
2018,31-Jul,0,0,0.289106,36.891132,Stigmochelys pardalis,4170,Io
2018,22-Jul,12,0,0.289115,36.88993,Stigmochelys pardalis,4170,Io
2018,29-Jul,12,0,0.28924,36.891502,Stigmochelys pardalis,4170,Io
2018,30-Jul,0,0,0.289338,36.891628,Stigmochelys pardalis,4170,Io
2018,29-Jul,23,0,0.289346,36.891647,Stigmochelys pardalis,4170,Io
2018,29-Jul,20,0,0.289356,36.891601,Stigmochelys pardalis,4170,Io
2018,29-Jul,16,0,0.289358,36.891647,Stigmochelys pardalis,4170,Io
2018,10-Jul,0,0,0.384016,36.905399,Stigmochelys pardalis,41711,Charlie
2018,10-Jul,12,0,0.384781,36.905406,Stigmochelys pardalis,41711,Charlie
2018,12-Jul,12,0,0.384898,36.905658,Stigmochelys pardalis,41711,Charlie
2018,12-Jul,16,0,0.385076,36.905181,Stigmochelys pardalis,41711,Charlie
2018,12-Jul,20,0,0.385078,36.905265,Stigmochelys pardalis,41711,Charlie
2018,12-Jul,23,0,0.38508,36.9052,Stigmochelys pardalis,41711,Charlie
2018,13-Jul,0,0,0.385098,36.9052,Stigmochelys pardalis,41711,Charlie
2018,11-Jul,20,0,0.385155,36.905883,Stigmochelys pardalis,41711,Charlie
2018,12-Jul,0,0,0.385193,36.905773,Stigmochelys pardalis,41711,Charlie
2018,11-Jul,16,0,0.385245,36.905754,Stigmochelys pardalis,41711,Charlie
2018,11-Jul,23,0,0.385245,36.90578,Stigmochelys pardalis,41711,Charlie
2018,11-Jul,12,0,0.385246,36.905712,Stigmochelys pardalis,41711,Charlie
2018,10-Jul,20,0,0.385266,36.90575,Stigmochelys pardalis,41711,Charlie
2018,11-Jul,0,0,0.385311,36.905696,Stigmochelys pardalis,41711,Charlie
2018,10-Jul,23,0,0.385316,36.905761,Stigmochelys pardalis,41711,Charlie
2018,10-Jul,16,0,0.385356,36.905754,Stigmochelys pardalis,41711,Charlie
2018,13-Jul,12,0,0.385914,36.90578,Stigmochelys pardalis,41711,Charlie
2018,19-Jul,12,0,0.386293,36.912902,Stigmochelys pardalis,41711,Charlie
2018,18-Jul,12,0,0.386303,36.912868,Stigmochelys pardalis,41711,Charlie
2018,18-Jul,20,0,0.386318,36.912895,Stigmochelys pardalis,41711,Charlie
2018,18-Jul,16,0,0.386328,36.912845,Stigmochelys pardalis,41711,Charlie
2018,17-Jul,12,0,0.386333,36.912902,Stigmochelys pardalis,41711,Charlie
2018,16-Jul,12,0,0.386336,36.912818,Stigmochelys pardalis,41711,Charlie
2018,16-Jul,20,0,0.386338,36.912914,Stigmochelys pardalis,41711,Charlie
2018,18-Jul,23,0,0.386348,36.912845,Stigmochelys pardalis,41711,Charlie
2018,19-Jul,0,0,0.386351,36.912857,Stigmochelys pardalis,41711,Charlie
2018,15-Jul,0,0,0.386365,36.91283,Stigmochelys pardalis,41711,Charlie
2018,15-Jul,12,0,0.386366,36.912826,Stigmochelys pardalis,41711,Charlie
2018,17-Jul,16,0,0.38637,36.912895,Stigmochelys pardalis,41711,Charlie
2018,17-Jul,0,0,0.386374,36.912906,Stigmochelys pardalis,41711,Charlie
2018,16-Jul,23,0,0.386374,36.912895,Stigmochelys pardalis,41711,Charlie
2018,16-Jul,0,0,0.386376,36.912902,Stigmochelys pardalis,41711,Charlie
2018,18-Jul,0,0,0.386381,36.912906,Stigmochelys pardalis,41711,Charlie
2018,14-Jul,16,0,0.386381,36.912826,Stigmochelys pardalis,41711,Charlie
2018,17-Jul,23,0,0.386388,36.912868,Stigmochelys pardalis,41711,Charlie
2018,16-Jul,16,0,0.386391,36.912857,Stigmochelys pardalis,41711,Charlie
2018,15-Jul,16,0,0.386398,36.912933,Stigmochelys pardalis,41711,Charlie
2018,14-Jul,23,0,0.386408,36.912788,Stigmochelys pardalis,41711,Charlie
2018,14-Jul,20,0,0.386411,36.912838,Stigmochelys pardalis,41711,Charlie
2018,15-Jul,23,0,0.386421,36.912857,Stigmochelys pardalis,41711,Charlie
2018,17-Jul,20,0,0.386433,36.912868,Stigmochelys pardalis,41711,Charlie
2018,15-Jul,20,0,0.38644,36.912845,Stigmochelys pardalis,41711,Charlie
2018,23-Jul,12,0,0.387171,36.90953,Stigmochelys pardalis,41711,Charlie
2018,22-Jul,16,0,0.387213,36.909595,Stigmochelys pardalis,41711,Charlie
2018,23-Jul,0,0,0.387218,36.909633,Stigmochelys pardalis,41711,Charlie
2018,22-Jul,23,0,0.387231,36.909595,Stigmochelys pardalis,41711,Charlie
2018,22-Jul,20,0,0.387258,36.909614,Stigmochelys pardalis,41711,Charlie
2018,14-Jul,12,0,0.3873,36.912151,Stigmochelys pardalis,41711,Charlie
2018,22-Jul,12,0,0.387398,36.910606,Stigmochelys pardalis,41711,Charlie
2018,21-Jul,23,0,0.387638,36.910709,Stigmochelys pardalis,41711,Charlie
2018,22-Jul,0,0,0.387644,36.910751,Stigmochelys pardalis,41711,Charlie
2018,20-Jul,12,0,0.387666,36.913143,Stigmochelys pardalis,41711,Charlie
2018,21-Jul,16,0,0.387668,36.910663,Stigmochelys pardalis,41711,Charlie
2018,14-Jul,0,0,0.387693,36.911399,Stigmochelys pardalis,41711,Charlie
2018,13-Jul,20,0,0.387701,36.911399,Stigmochelys pardalis,41711,Charlie
2018,21-Jul,20,0,0.387701,36.91069,Stigmochelys pardalis,41711,Charlie
2018,13-Jul,23,0,0.387711,36.911388,Stigmochelys pardalis,41711,Charlie
2018,21-Jul,12,0,0.387796,36.911312,Stigmochelys pardalis,41711,Charlie
2018,19-Jul,16,0,0.387865,36.913169,Stigmochelys pardalis,41711,Charlie
2018,19-Jul,20,0,0.387881,36.913192,Stigmochelys pardalis,41711,Charlie
2018,19-Jul,23,0,0.387889,36.913188,Stigmochelys pardalis,41711,Charlie
2018,20-Jul,0,0,0.387891,36.913192,Stigmochelys pardalis,41711,Charlie
2018,20-Jul,20,0,0.388091,36.912101,Stigmochelys pardalis,41711,Charlie
2018,21-Jul,0,0,0.388098,36.912094,Stigmochelys pardalis,41711,Charlie
2018,20-Jul,23,0,0.388103,36.912075,Stigmochelys pardalis,41711,Charlie
2018,20-Jul,16,0,0.388135,36.911979,Stigmochelys pardalis,41711,Charlie
2018,10-Aug,12,0,0.388906,36.911037,Stigmochelys pardalis,41711,Charlie
2018,9-Aug,20,0,0.388911,36.911056,Stigmochelys pardalis,41711,Charlie
2018,9-Aug,16,0,0.388913,36.911006,Stigmochelys pardalis,41711,Charlie
2018,11-Aug,12,0,0.38892,36.911037,Stigmochelys pardalis,41711,Charlie
2018,10-Aug,0,0,0.388936,36.911033,Stigmochelys pardalis,41711,Charlie
2018,10-Aug,20,0,0.388943,36.911056,Stigmochelys pardalis,41711,Charlie
2018,11-Aug,20,0,0.388943,36.911209,Stigmochelys pardalis,41711,Charlie
2018,10-Aug,16,0,0.388946,36.910976,Stigmochelys pardalis,41711,Charlie
2018,12-Aug,16,0,0.388946,36.911266,Stigmochelys pardalis,41711,Charlie
2018,12-Aug,12,0,0.388948,36.911254,Stigmochelys pardalis,41711,Charlie
2018,11-Aug,0,0,0.388953,36.911033,Stigmochelys pardalis,41711,Charlie
2018,12-Aug,20,0,0.388953,36.911235,Stigmochelys pardalis,41711,Charlie
2018,9-Aug,23,0,0.388953,36.911026,Stigmochelys pardalis,41711,Charlie
2018,12-Aug,0,0,0.388955,36.911254,Stigmochelys pardalis,41711,Charlie
2018,10-Aug,23,0,0.388958,36.911045,Stigmochelys pardalis,41711,Charlie
2018,11-Aug,16,0,0.388966,36.9113,Stigmochelys pardalis,41711,Charlie
2018,12-Aug,23,0,0.388966,36.911262,Stigmochelys pardalis,41711,Charlie
2018,11-Aug,23,0,0.388988,36.911254,Stigmochelys pardalis,41711,Charlie
2018,13-Jul,16,0,0.389091,36.910789,Stigmochelys pardalis,41711,Charlie
2018,8-Aug,16,0,0.389114,36.908462,Stigmochelys pardalis,41711,Charlie
2018,8-Aug,20,0,0.38914,36.908538,Stigmochelys pardalis,41711,Charlie
2018,6-Aug,16,0,0.389158,36.908405,Stigmochelys pardalis,41711,Charlie
2018,9-Aug,12,0,0.389168,36.9085,Stigmochelys pardalis,41711,Charlie
2018,5-Aug,16,0,0.389168,36.908458,Stigmochelys pardalis,41711,Charlie
2018,6-Aug,12,0,0.389171,36.908439,Stigmochelys pardalis,41711,Charlie
2018,8-Aug,23,0,0.389173,36.908458,Stigmochelys pardalis,41711,Charlie
2018,8-Aug,12,0,0.389175,36.908527,Stigmochelys pardalis,41711,Charlie
2018,7-Aug,16,0,0.389178,36.908443,Stigmochelys pardalis,41711,Charlie
2018,9-Aug,0,0,0.389183,36.908481,Stigmochelys pardalis,41711,Charlie
2018,7-Aug,20,0,0.389185,36.908432,Stigmochelys pardalis,41711,Charlie
2018,6-Aug,20,0,0.389186,36.908363,Stigmochelys pardalis,41711,Charlie
2018,7-Aug,0,0,0.389196,36.908477,Stigmochelys pardalis,41711,Charlie
2018,6-Aug,0,0,0.389206,36.908477,Stigmochelys pardalis,41711,Charlie
2018,4-Aug,23,0,0.38921,36.908477,Stigmochelys pardalis,41711,Charlie
2018,6-Aug,23,0,0.38921,36.908477,Stigmochelys pardalis,41711,Charlie
2018,5-Aug,12,0,0.389211,36.908527,Stigmochelys pardalis,41711,Charlie
2018,7-Aug,12,0,0.389213,36.9085,Stigmochelys pardalis,41711,Charlie
2018,4-Aug,16,0,0.389215,36.908458,Stigmochelys pardalis,41711,Charlie
2018,5-Aug,0,0,0.389216,36.908496,Stigmochelys pardalis,41711,Charlie
2018,8-Aug,0,0,0.389225,36.908519,Stigmochelys pardalis,41711,Charlie
2018,5-Aug,20,0,0.389226,36.908439,Stigmochelys pardalis,41711,Charlie
2018,5-Aug,23,0,0.389226,36.908432,Stigmochelys pardalis,41711,Charlie
2018,7-Aug,23,0,0.389243,36.908527,Stigmochelys pardalis,41711,Charlie
2018,4-Aug,20,0,0.389251,36.908496,Stigmochelys pardalis,41711,Charlie
2018,24-Jul,16,0,0.389381,36.909099,Stigmochelys pardalis,41711,Charlie
2018,24-Jul,12,0,0.389385,36.909061,Stigmochelys pardalis,41711,Charlie
2018,24-Jul,0,0,0.38939,36.909091,Stigmochelys pardalis,41711,Charlie
2018,26-Jul,0,0,0.389398,36.908802,Stigmochelys pardalis,41711,Charlie
2018,25-Jul,0,0,0.389403,36.909091,Stigmochelys pardalis,41711,Charlie
2018,26-Jul,12,0,0.389403,36.908802,Stigmochelys pardalis,41711,Charlie
2018,23-Jul,16,0,0.389404,36.909072,Stigmochelys pardalis,41711,Charlie
2018,25-Jul,20,0,0.389413,36.908802,Stigmochelys pardalis,41711,Charlie
2018,27-Jul,12,0,0.389415,36.908802,Stigmochelys pardalis,41711,Charlie
2018,26-Jul,16,0,0.389415,36.908813,Stigmochelys pardalis,41711,Charlie
2018,26-Jul,20,0,0.389416,36.908794,Stigmochelys pardalis,41711,Charlie
2018,26-Jul,23,0,0.389416,36.908824,Stigmochelys pardalis,41711,Charlie
2018,23-Jul,23,0,0.389418,36.909042,Stigmochelys pardalis,41711,Charlie
2018,25-Jul,23,0,0.389418,36.908813,Stigmochelys pardalis,41711,Charlie
2018,24-Jul,23,0,0.389421,36.909061,Stigmochelys pardalis,41711,Charlie
2018,27-Jul,0,0,0.389423,36.908805,Stigmochelys pardalis,41711,Charlie
2018,25-Jul,12,0,0.389426,36.90908,Stigmochelys pardalis,41711,Charlie
2018,25-Jul,16,0,0.389428,36.908782,Stigmochelys pardalis,41711,Charlie
2018,24-Jul,20,0,0.389441,36.909099,Stigmochelys pardalis,41711,Charlie
2018,23-Jul,20,0,0.389446,36.909099,Stigmochelys pardalis,41711,Charlie
2018,4-Aug,12,0,0.389701,36.908649,Stigmochelys pardalis,41711,Charlie
2018,28-Jul,16,0,0.389951,36.908596,Stigmochelys pardalis,41711,Charlie
2018,27-Jul,16,0,0.389968,36.908603,Stigmochelys pardalis,41711,Charlie
2018,29-Jul,0,0,0.389988,36.908596,Stigmochelys pardalis,41711,Charlie
2018,28-Jul,20,0,0.389991,36.908592,Stigmochelys pardalis,41711,Charlie
2018,27-Jul,20,0,0.389998,36.908576,Stigmochelys pardalis,41711,Charlie
2018,27-Jul,23,0,0.390005,36.908603,Stigmochelys pardalis,41711,Charlie
2018,28-Jul,0,0,0.390008,36.908634,Stigmochelys pardalis,41711,Charlie
2018,28-Jul,12,0,0.390015,36.908584,Stigmochelys pardalis,41711,Charlie
2018,28-Jul,23,0,0.390026,36.908615,Stigmochelys pardalis,41711,Charlie
2018,3-Aug,16,0,0.390468,36.908573,Stigmochelys pardalis,41711,Charlie
2018,2-Aug,12,0,0.390474,36.908565,Stigmochelys pardalis,41711,Charlie
2018,29-Jul,16,0,0.390474,36.908519,Stigmochelys pardalis,41711,Charlie
2018,30-Jul,12,0,0.390478,36.908584,Stigmochelys pardalis,41711,Charlie
2018,1-Aug,16,0,0.390483,36.908535,Stigmochelys pardalis,41711,Charlie
2018,30-Jul,23,0,0.390485,36.908592,Stigmochelys pardalis,41711,Charlie
2018,2-Aug,16,0,0.390486,36.908565,Stigmochelys pardalis,41711,Charlie
2018,30-Jul,16,0,0.39049,36.908538,Stigmochelys pardalis,41711,Charlie
2018,2-Aug,20,0,0.390491,36.908596,Stigmochelys pardalis,41711,Charlie
2018,3-Aug,23,0,0.390491,36.908576,Stigmochelys pardalis,41711,Charlie
2018,31-Jul,12,0,0.390493,36.908603,Stigmochelys pardalis,41711,Charlie
2018,29-Jul,23,0,0.390498,36.908603,Stigmochelys pardalis,41711,Charlie
2018,30-Jul,0,0,0.390508,36.908573,Stigmochelys pardalis,41711,Charlie
2018,1-Aug,12,0,0.39051,36.908634,Stigmochelys pardalis,41711,Charlie
2018,31-Jul,23,0,0.39051,36.908584,Stigmochelys pardalis,41711,Charlie
2018,31-Jul,0,0,0.390511,36.908573,Stigmochelys pardalis,41711,Charlie
2018,31-Jul,16,0,0.390511,36.908557,Stigmochelys pardalis,41711,Charlie
2018,3-Aug,0,0,0.390516,36.908576,Stigmochelys pardalis,41711,Charlie
2018,29-Jul,20,0,0.390516,36.908573,Stigmochelys pardalis,41711,Charlie
2018,3-Aug,12,0,0.39052,36.908576,Stigmochelys pardalis,41711,Charlie
2018,30-Jul,20,0,0.390521,36.908592,Stigmochelys pardalis,41711,Charlie
