2018,7/4,23,0,0.278281,36.889167,Stigmochelys pardalis,4170,Io
2018,7/4,0,0,0.426075,36.840435,Stigmochelys pardalis,4173,Ollie
2018,7/4,4,0,0.426046,36.840473,Stigmochelys pardalis,4173,Ollie
2018,7/4,8,0,0.426088,36.840396,Stigmochelys pardalis,4173,Ollie
2018,7/4,12,0,0.426175,36.839603,Stigmochelys pardalis,4173,Ollie
2018,7/4,16,0,0.426008,36.840168,Stigmochelys pardalis,4173,Ollie
2018,7/4,20,0,0.42597,36.840179,Stigmochelys pardalis,4173,Ollie
2018,7/4,23,0,0.425988,36.840168,Stigmochelys pardalis,4173,Ollie
2018,7/5,0,0,0.383591,36.901126,Stigmochelys pardalis,41711,Charlie
2018,7/5,4,0,0.383575,36.901115,Stigmochelys pardalis,41711,Charlie
2018,7/5,8,0,0.383629,36.901058,Stigmochelys pardalis,41711,Charlie
2018,7/5,12,0,0.383533,36.901138,Stigmochelys pardalis,41711,Charlie
2018,7/5,16,0,0.383643,36.901172,Stigmochelys pardalis,41711,Charlie
2018,7/5,20,0,0.383838,36.901138,Stigmochelys pardalis,41711,Charlie
2018,7/5,23,0,0.383781,36.901165,Stigmochelys pardalis,41711,Charlie
2018,7/5,0,0,0.278246,36.889137,Stigmochelys pardalis,4170,Io
2018,7/5,4,0,0.278233,36.88916,Stigmochelys pardalis,4170,Io
2018,7/5,8,0,0.278265,36.88911,Stigmochelys pardalis,4170,Io
2018,7/5,12,0,0.278216,36.889179,Stigmochelys pardalis,4170,Io
2018,7/5,16,0,0.279563,36.889644,Stigmochelys pardalis,4170,Io
2018,7/5,20,0,0.278166,36.889427,Stigmochelys pardalis,4170,Io
2018,7/5,23,0,0.278185,36.889423,Stigmochelys pardalis,4170,Io
2018,7/5,0,0,0.426015,36.84016,Stigmochelys pardalis,4173,Ollie
2018,7/5,4,0,0.4259,36.840206,Stigmochelys pardalis,4173,Ollie
2018,7/5,8,0,0.42595,36.840175,Stigmochelys pardalis,4173,Ollie
2018,7/5,12,0,0.425976,36.840148,Stigmochelys pardalis,4173,Ollie
2018,7/5,16,0,0.426026,36.84011,Stigmochelys pardalis,4173,Ollie
2018,7/5,20,0,0.426028,36.840122,Stigmochelys pardalis,4173,Ollie
2018,7/5,23,0,0.426041,36.84008,Stigmochelys pardalis,4173,Ollie
2018,7/6,0,0,0.3838,36.901191,Stigmochelys pardalis,41711,Charlie
2018,7/6,4,0,0.383796,36.901088,Stigmochelys pardalis,41711,Charlie
2018,7/6,8,0,0.383856,36.901184,Stigmochelys pardalis,41711,Charlie
2018,7/6,12,0,0.383821,36.90121,Stigmochelys pardalis,41711,Charlie
2018,7/6,16,0,0.38509,36.90224,Stigmochelys pardalis,41711,Charlie
2018,7/6,20,0,0.384981,36.902492,Stigmochelys pardalis,41711,Charlie
2018,7/6,23,0,0.384953,36.902481,Stigmochelys pardalis,41711,Charlie
2018,7/6,0,0,0.278164,36.889404,Stigmochelys pardalis,4170,Io
2018,7/6,4,0,0.278143,36.889389,Stigmochelys pardalis,4170,Io
2018,7/6,8,0,0.278195,36.889366,Stigmochelys pardalis,4170,Io
2018,7/6,12,0,0.278145,36.889442,Stigmochelys pardalis,4170,Io
2018,7/6,16,0,0.275908,36.891143,Stigmochelys pardalis,4170,Io
2018,7/6,20,0,0.276418,36.891525,Stigmochelys pardalis,4170,Io
2018,7/6,23,0,0.276445,36.891506,Stigmochelys pardalis,4170,Io
2018,7/6,0,0,0.426035,36.840103,Stigmochelys pardalis,4173,Ollie
2018,7/6,4,0,0.426041,36.840179,Stigmochelys pardalis,4173,Ollie
2018,7/6,8,0,0.426085,36.840084,Stigmochelys pardalis,4173,Ollie
2018,7/6,12,0,0.42604,36.840141,Stigmochelys pardalis,4173,Ollie
2018,7/6,16,0,0.426,36.840175,Stigmochelys pardalis,4173,Ollie
2018,7/6,20,0,0.426011,36.840168,Stigmochelys pardalis,4173,Ollie
2018,7/6,23,0,0.425996,36.840091,Stigmochelys pardalis,4173,Ollie
2018,7/7,0,0,0.384993,36.902549,Stigmochelys pardalis,41711,Charlie
2018,7/7,4,0,0.384978,36.902507,Stigmochelys pardalis,41711,Charlie
2018,7/7,8,0,0.385008,36.902519,Stigmochelys pardalis,41711,Charlie
2018,7/7,12,0,0.385025,36.902538,Stigmochelys pardalis,41711,Charlie
2018,7/7,16,0,0.384698,36.902359,Stigmochelys pardalis,41711,Charlie
2018,7/7,20,0,0.384691,36.90232,Stigmochelys pardalis,41711,Charlie
2018,7/7,23,0,0.38468,36.902309,Stigmochelys pardalis,41711,Charlie
2018,7/7,0,0,0.27644,36.891532,Stigmochelys pardalis,4170,Io
2018,7/7,4,0,0.276413,36.891525,Stigmochelys pardalis,4170,Io
2018,7/7,8,0,0.276503,36.891487,Stigmochelys pardalis,4170,Io
2018,7/7,12,0,0.277148,36.889884,Stigmochelys pardalis,4170,Io
2018,7/7,16,0,0.276986,36.890228,Stigmochelys pardalis,4170,Io
2018,7/7,20,0,0.277191,36.889873,Stigmochelys pardalis,4170,Io
2018,7/7,23,0,0.277263,36.889816,Stigmochelys pardalis,4170,Io
2018,7/7,0,0,0.42602,36.840118,Stigmochelys pardalis,4173,Ollie
2018,7/7,4,0,0.425986,36.840072,Stigmochelys pardalis,4173,Ollie
2018,7/7,8,0,0.42604,36.840091,Stigmochelys pardalis,4173,Ollie
2018,7/7,12,0,0.426146,36.840198,Stigmochelys pardalis,4173,Ollie
2018,7/7,16,0,0.426094,36.840442,Stigmochelys pardalis,4173,Ollie
2018,7/7,20,0,0.426028,36.840473,Stigmochelys pardalis,4173,Ollie
2018,7/7,23,0,0.426066,36.840435,Stigmochelys pardalis,4173,Ollie
2018,7/8,0,0,0.38469,36.90232,Stigmochelys pardalis,41711,Charlie
2018,7/8,4,0,0.384721,36.902359,Stigmochelys pardalis,41711,Charlie
2018,7/8,8,0,0.384636,36.90229,Stigmochelys pardalis,41711,Charlie
2018,7/8,12,0,0.384709,36.902328,Stigmochelys pardalis,41711,Charlie
2018,7/8,16,0,0.384606,36.902088,Stigmochelys pardalis,41711,Charlie
2018,7/8,20,0,0.38462,36.902072,Stigmochelys pardalis,41711,Charlie
2018,7/8,23,0,0.384636,36.90208,Stigmochelys pardalis,41711,Charlie
2018,7/8,0,0,0.277226,36.889823,Stigmochelys pardalis,4170,Io
2018,7/8,4,0,0.277243,36.889816,Stigmochelys pardalis,4170,Io
2018,7/8,8,0,0.277235,36.889778,Stigmochelys pardalis,4170,Io
2018,7/8,12,0,0.276963,36.890132,Stigmochelys pardalis,4170,Io
2018,7/8,16,0,0.27839,36.889999,Stigmochelys pardalis,4170,Io
2018,7/8,20,0,0.278355,36.88998,Stigmochelys pardalis,4170,Io
2018,7/8,23,0,0.278401,36.890014,Stigmochelys pardalis,4170,Io
2018,7/8,0,0,0.426031,36.840396,Stigmochelys pardalis,4173,Ollie
2018,7/8,4,0,0.426013,36.840518,Stigmochelys pardalis,4173,Ollie
2018,7/8,8,0,0.426058,36.840389,Stigmochelys pardalis,4173,Ollie
2018,7/8,12,0,0.426135,36.840461,Stigmochelys pardalis,4173,Ollie
2018,7/8,16,0,0.426063,36.84058,Stigmochelys pardalis,4173,Ollie
2018,7/8,20,0,0.426066,36.840606,Stigmochelys pardalis,4173,Ollie
2018,7/8,23,0,0.426091,36.84056,Stigmochelys pardalis,4173,Ollie
2018,7/9,0,0,0.384628,36.902099,Stigmochelys pardalis,41711,Charlie
2018,7/9,4,0,0.384575,36.90208,Stigmochelys pardalis,41711,Charlie
2018,7/9,8,0,0.384613,36.902053,Stigmochelys pardalis,41711,Charlie
2018,7/9,12,0,0.384354,36.902263,Stigmochelys pardalis,41711,Charlie
2018,7/9,16,0,0.383995,36.905399,Stigmochelys pardalis,41711,Charlie
2018,7/9,20,0,0.383983,36.905399,Stigmochelys pardalis,41711,Charlie
2018,7/9,23,0,0.383996,36.905387,Stigmochelys pardalis,41711,Charlie
2018,7/9,0,0,0.27839,36.889999,Stigmochelys pardalis,4170,Io
2018,7/9,4,0,0.278341,36.88998,Stigmochelys pardalis,4170,Io
2018,7/9,8,0,0.278365,36.889961,Stigmochelys pardalis,4170,Io
2018,7/9,12,0,0.278373,36.889213,Stigmochelys pardalis,4170,Io
2018,7/9,16,0,0.280131,36.889911,Stigmochelys pardalis,4170,Io
2018,7/9,20,0,0.280051,36.88998,Stigmochelys pardalis,4170,Io
2018,7/9,23,0,0.28012,36.8899,Stigmochelys pardalis,4170,Io
2018,7/9,0,0,0.426071,36.840568,Stigmochelys pardalis,4173,Ollie
2018,7/9,4,0,0.42607,36.840568,Stigmochelys pardalis,4173,Ollie
2018,7/9,8,0,0.426088,36.840557,Stigmochelys pardalis,4173,Ollie
2018,7/9,12,0,0.426155,36.840568,Stigmochelys pardalis,4173,Ollie
2018,7/9,16,0,0.426079,36.840557,Stigmochelys pardalis,4173,Ollie
2018,7/9,20,0,0.426035,36.840606,Stigmochelys pardalis,4173,Ollie
2018,7/9,23,0,0.426091,36.84056,Stigmochelys pardalis,4173,Ollie
2018,7/10,0,0,0.384016,36.905399,Stigmochelys pardalis,41711,Charlie
2018,7/10,4,0,0.384045,36.905502,Stigmochelys pardalis,41711,Charlie
2018,7/10,8,0,0.383973,36.905349,Stigmochelys pardalis,41711,Charlie
2018,7/10,12,0,0.384781,36.905406,Stigmochelys pardalis,41711,Charlie
2018,7/10,16,0,0.385356,36.905754,Stigmochelys pardalis,41711,Charlie
2018,7/10,20,0,0.385266,36.90575,Stigmochelys pardalis,41711,Charlie
2018,7/10,23,0,0.385316,36.905761,Stigmochelys pardalis,41711,Charlie
2018,7/10,0,0,0.280109,36.889919,Stigmochelys pardalis,4170,Io
2018,7/10,4,0,0.280093,36.889961,Stigmochelys pardalis,4170,Io
2018,7/10,8,0,0.280125,36.889904,Stigmochelys pardalis,4170,Io
2018,7/10,12,0,0.280145,36.889827,Stigmochelys pardalis,4170,Io
2018,7/10,16,0,0.280281,36.889732,Stigmochelys pardalis,4170,Io
2018,7/10,20,0,0.280216,36.889728,Stigmochelys pardalis,4170,Io
2018,7/10,23,0,0.280249,36.889728,Stigmochelys pardalis,4170,Io
2018,7/10,0,0,0.426083,36.84056,Stigmochelys pardalis,4173,Ollie
2018,7/10,4,0,0.426061,36.84058,Stigmochelys pardalis,4173,Ollie
2018,7/10,8,0,0.426043,36.84053,Stigmochelys pardalis,4173,Ollie
2018,7/10,12,0,0.426156,36.840492,Stigmochelys pardalis,4173,Ollie
2018,7/10,16,0,0.426108,36.840518,Stigmochelys pardalis,4173,Ollie
2018,7/10,20,0,0.426105,36.840522,Stigmochelys pardalis,4173,Ollie
2018,7/10,23,0,0.426085,36.840503,Stigmochelys pardalis,4173,Ollie
2018,7/11,0,0,0.385311,36.905696,Stigmochelys pardalis,41711,Charlie
2018,7/11,4,0,0.385318,36.905769,Stigmochelys pardalis,41711,Charlie
2018,7/11,8,0,0.385338,36.905723,Stigmochelys pardalis,41711,Charlie
2018,7/11,12,0,0.385246,36.905712,Stigmochelys pardalis,41711,Charlie
2018,7/11,16,0,0.385245,36.905754,Stigmochelys pardalis,41711,Charlie
2018,7/11,20,0,0.385155,36.905883,Stigmochelys pardalis,41711,Charlie
2018,7/11,23,0,0.385245,36.90578,Stigmochelys pardalis,41711,Charlie
2018,7/11,0,0,0.280246,36.88974,Stigmochelys pardalis,4170,Io
2018,7/11,4,0,0.280249,36.889789,Stigmochelys pardalis,4170,Io
2018,7/11,8,0,0.280198,36.889713,Stigmochelys pardalis,4170,Io
2018,7/11,12,0,0.28023,36.889747,Stigmochelys pardalis,4170,Io
2018,7/11,16,0,0.279966,36.889465,Stigmochelys pardalis,4170,Io
2018,7/11,20,0,0.279906,36.889598,Stigmochelys pardalis,4170,Io
2018,7/11,23,0,0.279936,36.889511,Stigmochelys pardalis,4170,Io
2018,7/11,0,0,0.426135,36.840499,Stigmochelys pardalis,4173,Ollie
2018,7/11,4,0,0.426125,36.840492,Stigmochelys pardalis,4173,Ollie
2018,7/11,8,0,0.426071,36.840446,Stigmochelys pardalis,4173,Ollie
2018,7/11,12,0,0.426113,36.840499,Stigmochelys pardalis,4173,Ollie
2018,7/11,16,0,0.426125,36.840484,Stigmochelys pardalis,4173,Ollie
2018,7/11,20,0,0.426093,36.840599,Stigmochelys pardalis,4173,Ollie
2018,7/11,23,0,0.426136,36.840503,Stigmochelys pardalis,4173,Ollie
2018,7/12,0,0,0.385193,36.905773,Stigmochelys pardalis,41711,Charlie
2018,7/12,4,0,0.385208,36.905792,Stigmochelys pardalis,41711,Charlie
2018,7/12,8,0,0.385193,36.905696,Stigmochelys pardalis,41711,Charlie
2018,7/12,12,0,0.384898,36.905658,Stigmochelys pardalis,41711,Charlie
2018,7/12,16,0,0.385076,36.905181,Stigmochelys pardalis,41711,Charlie
2018,7/12,20,0,0.385078,36.905265,Stigmochelys pardalis,41711,Charlie
2018,7/12,23,0,0.38508,36.9052,Stigmochelys pardalis,41711,Charlie
2018,7/12,0,0,0.279925,36.88953,Stigmochelys pardalis,4170,Io
2018,7/12,4,0,0.279935,36.88953,Stigmochelys pardalis,4170,Io
2018,7/12,8,0,0.279891,36.88948,Stigmochelys pardalis,4170,Io
2018,7/12,12,0,0.27989,36.889499,Stigmochelys pardalis,4170,Io
2018,7/12,16,0,0.279418,36.88935,Stigmochelys pardalis,4170,Io
2018,7/12,20,0,0.279945,36.889598,Stigmochelys pardalis,4170,Io
2018,7/12,23,0,0.27993,36.889472,Stigmochelys pardalis,4170,Io
2018,7/12,0,0,0.426175,36.840499,Stigmochelys pardalis,4173,Ollie
2018,7/12,4,0,0.426028,36.840568,Stigmochelys pardalis,4173,Ollie
2018,7/12,8,0,0.426058,36.84048,Stigmochelys pardalis,4173,Ollie
2018,7/12,12,0,0.426068,36.84056,Stigmochelys pardalis,4173,Ollie
2018,7/12,16,0,0.426143,36.840492,Stigmochelys pardalis,4173,Ollie
2018,7/12,20,0,0.42609,36.840541,Stigmochelys pardalis,4173,Ollie
2018,7/12,23,0,0.426118,36.840461,Stigmochelys pardalis,4173,Ollie
2018,7/13,0,0,0.385098,36.9052,Stigmochelys pardalis,41711,Charlie
2018,7/13,4,0,0.385088,36.9052,Stigmochelys pardalis,41711,Charlie
2018,7/13,8,0,0.385085,36.905181,Stigmochelys pardalis,41711,Charlie
2018,7/13,12,0,0.385914,36.90578,Stigmochelys pardalis,41711,Charlie
2018,7/13,16,0,0.389091,36.910789,Stigmochelys pardalis,41711,Charlie
2018,7/13,20,0,0.387701,36.911399,Stigmochelys pardalis,41711,Charlie
2018,7/13,23,0,0.387711,36.911388,Stigmochelys pardalis,41711,Charlie
2018,7/13,0,0,0.279935,36.889453,Stigmochelys pardalis,4170,Io
2018,7/13,4,0,0.27991,36.88948,Stigmochelys pardalis,4170,Io
2018,7/13,8,0,0.27991,36.889492,Stigmochelys pardalis,4170,Io
2018,7/13,12,0,0.276986,36.889873,Stigmochelys pardalis,4170,Io
2018,7/13,16,0,0.275841,36.891159,Stigmochelys pardalis,4170,Io
2018,7/13,20,0,0.275741,36.891101,Stigmochelys pardalis,4170,Io
2018,7/13,23,0,0.275736,36.891067,Stigmochelys pardalis,4170,Io
2018,7/13,0,0,0.426139,36.840499,Stigmochelys pardalis,4173,Ollie
2018,7/13,4,0,0.425988,36.84056,Stigmochelys pardalis,4173,Ollie
2018,7/13,8,0,0.426081,36.840492,Stigmochelys pardalis,4173,Ollie
2018,7/13,12,0,0.426088,36.840541,Stigmochelys pardalis,4173,Ollie
2018,7/13,16,0,0.426035,36.840198,Stigmochelys pardalis,4173,Ollie
2018,7/13,20,0,0.426,36.840244,Stigmochelys pardalis,4173,Ollie
2018,7/13,23,0,0.42602,36.840168,Stigmochelys pardalis,4173,Ollie
2018,7/14,0,0,0.387693,36.911399,Stigmochelys pardalis,41711,Charlie
2018,7/14,4,0,0.387685,36.911376,Stigmochelys pardalis,41711,Charlie
2018,7/14,8,0,0.387743,36.911415,Stigmochelys pardalis,41711,Charlie
2018,7/14,12,0,0.3873,36.912151,Stigmochelys pardalis,41711,Charlie
2018,7/14,16,0,0.386381,36.912826,Stigmochelys pardalis,41711,Charlie
2018,7/14,20,0,0.386411,36.912838,Stigmochelys pardalis,41711,Charlie
2018,7/14,23,0,0.386408,36.912788,Stigmochelys pardalis,41711,Charlie
2018,7/14,0,0,0.275763,36.891082,Stigmochelys pardalis,4170,Io
2018,7/14,4,0,0.275735,36.891075,Stigmochelys pardalis,4170,Io
2018,7/14,8,0,0.275796,36.891124,Stigmochelys pardalis,4170,Io
2018,7/14,12,0,0.275858,36.891162,Stigmochelys pardalis,4170,Io
2018,7/14,16,0,0.27818,36.889415,Stigmochelys pardalis,4170,Io
2018,7/14,20,0,0.278196,36.889427,Stigmochelys pardalis,4170,Io
2018,7/14,23,0,0.278195,36.889408,Stigmochelys pardalis,4170,Io
2018,7/14,0,0,0.426023,36.840179,Stigmochelys pardalis,4173,Ollie
2018,7/14,4,0,0.426021,36.840194,Stigmochelys pardalis,4173,Ollie
2018,7/14,8,0,0.426013,36.84016,Stigmochelys pardalis,4173,Ollie
2018,7/14,12,0,0.426078,36.840103,Stigmochelys pardalis,4173,Ollie
2018,7/14,16,0,0.427036,36.84008,Stigmochelys pardalis,4173,Ollie
2018,7/14,20,0,0.427091,36.840072,Stigmochelys pardalis,4173,Ollie
2018,7/14,23,0,0.427034,36.840065,Stigmochelys pardalis,4173,Ollie
2018,7/15,0,0,0.386365,36.91283,Stigmochelys pardalis,41711,Charlie
2018,7/15,4,0,0.386368,36.912849,Stigmochelys pardalis,41711,Charlie
2018,7/15,8,0,0.38644,36.912857,Stigmochelys pardalis,41711,Charlie
2018,7/15,12,0,0.386366,36.912826,Stigmochelys pardalis,41711,Charlie
2018,7/15,16,0,0.386398,36.912933,Stigmochelys pardalis,41711,Charlie
2018,7/15,20,0,0.38644,36.912845,Stigmochelys pardalis,41711,Charlie
2018,7/15,23,0,0.386421,36.912857,Stigmochelys pardalis,41711,Charlie
2018,7/15,0,0,0.278196,36.889427,Stigmochelys pardalis,4170,Io
2018,7/15,4,0,0.278158,36.889404,Stigmochelys pardalis,4170,Io
2018,7/15,8,0,0.278208,36.889427,Stigmochelys pardalis,4170,Io
2018,7/15,12,0,0.278145,36.889358,Stigmochelys pardalis,4170,Io
2018,7/15,16,0,0.278311,36.889369,Stigmochelys pardalis,4170,Io
2018,7/15,20,0,0.278173,36.889434,Stigmochelys pardalis,4170,Io
2018,7/15,23,0,0.278171,36.889408,Stigmochelys pardalis,4170,Io
2018,7/15,0,0,0.427033,36.840091,Stigmochelys pardalis,4173,Ollie
2018,7/15,4,0,0.42702,36.840061,Stigmochelys pardalis,4173,Ollie
2018,7/15,8,0,0.427083,36.840103,Stigmochelys pardalis,4173,Ollie
2018,7/15,12,0,0.427025,36.840026,Stigmochelys pardalis,4173,Ollie
2018,7/15,16,0,0.42704,36.840084,Stigmochelys pardalis,4173,Ollie
2018,7/15,20,0,0.427044,36.840061,Stigmochelys pardalis,4173,Ollie
2018,7/15,23,0,0.427033,36.840065,Stigmochelys pardalis,4173,Ollie
2018,7/16,0,0,0.386376,36.912902,Stigmochelys pardalis,41711,Charlie
2018,7/16,4,0,0.386398,36.912895,Stigmochelys pardalis,41711,Charlie
2018,7/16,8,0,0.386466,36.912876,Stigmochelys pardalis,41711,Charlie
2018,7/16,12,0,0.386336,36.912818,Stigmochelys pardalis,41711,Charlie
2018,7/16,16,0,0.386391,36.912857,Stigmochelys pardalis,41711,Charlie
2018,7/16,20,0,0.386338,36.912914,Stigmochelys pardalis,41711,Charlie
2018,7/16,23,0,0.386374,36.912895,Stigmochelys pardalis,41711,Charlie
2018,7/16,0,0,0.278176,36.889434,Stigmochelys pardalis,4170,Io
2018,7/16,4,0,0.278145,36.889404,Stigmochelys pardalis,4170,Io
2018,7/16,8,0,0.278208,36.889415,Stigmochelys pardalis,4170,Io
2018,7/16,12,0,0.278111,36.889442,Stigmochelys pardalis,4170,Io
2018,7/16,16,0,0.27815,36.889408,Stigmochelys pardalis,4170,Io
2018,7/16,20,0,0.278153,36.889446,Stigmochelys pardalis,4170,Io
2018,7/16,23,0,0.278176,36.889415,Stigmochelys pardalis,4170,Io
2018,7/16,0,0,0.427001,36.840007,Stigmochelys pardalis,4173,Ollie
2018,7/16,4,0,0.427023,36.840045,Stigmochelys pardalis,4173,Ollie
2018,7/16,8,0,0.427083,36.840099,Stigmochelys pardalis,4173,Ollie
2018,7/16,12,0,0.427008,36.840061,Stigmochelys pardalis,4173,Ollie
2018,7/16,16,0,0.42702,36.84008,Stigmochelys pardalis,4173,Ollie
2018,7/16,20,0,0.427026,36.840053,Stigmochelys pardalis,4173,Ollie
2018,7/16,23,0,0.42703,36.840072,Stigmochelys pardalis,4173,Ollie
2018,7/17,0,0,0.386374,36.912906,Stigmochelys pardalis,41711,Charlie
2018,7/17,4,0,0.386376,36.912902,Stigmochelys pardalis,41711,Charlie
2018,7/17,8,0,0.386401,36.912868,Stigmochelys pardalis,41711,Charlie
2018,7/17,12,0,0.386333,36.912902,Stigmochelys pardalis,41711,Charlie
2018,7/17,16,0,0.38637,36.912895,Stigmochelys pardalis,41711,Charlie
2018,7/17,20,0,0.386433,36.912868,Stigmochelys pardalis,41711,Charlie
2018,7/17,23,0,0.386388,36.912868,Stigmochelys pardalis,41711,Charlie
2018,7/17,0,0,0.278178,36.889423,Stigmochelys pardalis,4170,Io
2018,7/17,4,0,0.278146,36.889415,Stigmochelys pardalis,4170,Io
2018,7/17,8,0,0.278188,36.889408,Stigmochelys pardalis,4170,Io
2018,7/17,12,0,0.278125,36.889446,Stigmochelys pardalis,4170,Io
2018,7/17,16,0,0.280958,36.891735,Stigmochelys pardalis,4170,Io
2018,7/17,20,0,0.280868,36.891563,Stigmochelys pardalis,4170,Io
2018,7/17,23,0,0.280851,36.891578,Stigmochelys pardalis,4170,Io
2018,7/17,0,0,0.427038,36.840084,Stigmochelys pardalis,4173,Ollie
2018,7/17,4,0,0.427041,36.840065,Stigmochelys pardalis,4173,Ollie
2018,7/17,8,0,0.427038,36.840065,Stigmochelys pardalis,4173,Ollie
2018,7/17,12,0,0.427025,36.840072,Stigmochelys pardalis,4173,Ollie
2018,7/17,16,0,0.42703,36.840061,Stigmochelys pardalis,4173,Ollie
2018,7/17,20,0,0.427011,36.840065,Stigmochelys pardalis,4173,Ollie
2018,7/17,23,0,0.427025,36.840065,Stigmochelys pardalis,4173,Ollie
2018,7/18,0,0,0.386381,36.912906,Stigmochelys pardalis,41711,Charlie
2018,7/18,4,0,0.386376,36.912876,Stigmochelys pardalis,41711,Charlie
2018,7/18,8,0,0.386301,36.912838,Stigmochelys pardalis,41711,Charlie
2018,7/18,12,0,0.386303,36.912868,Stigmochelys pardalis,41711,Charlie
2018,7/18,16,0,0.386328,36.912845,Stigmochelys pardalis,41711,Charlie
2018,7/18,20,0,0.386318,36.912895,Stigmochelys pardalis,41711,Charlie
2018,7/18,23,0,0.386348,36.912845,Stigmochelys pardalis,41711,Charlie
2018,7/18,0,0,0.280853,36.891578,Stigmochelys pardalis,4170,Io
2018,7/18,4,0,0.280839,36.891635,Stigmochelys pardalis,4170,Io
2018,7/18,8,0,0.280856,36.891563,Stigmochelys pardalis,4170,Io
2018,7/18,12,0,0.281446,36.890815,Stigmochelys pardalis,4170,Io
2018,7/18,16,0,0.282448,36.891105,Stigmochelys pardalis,4170,Io
2018,7/18,20,0,0.282458,36.891178,Stigmochelys pardalis,4170,Io
2018,7/18,23,0,0.28244,36.891132,Stigmochelys pardalis,4170,Io
2018,7/18,0,0,0.427043,36.840091,Stigmochelys pardalis,4173,Ollie
2018,7/18,4,0,0.42701,36.84008,Stigmochelys pardalis,4173,Ollie
2018,7/18,8,0,0.427043,36.840061,Stigmochelys pardalis,4173,Ollie
2018,7/18,12,0,0.427033,36.840179,Stigmochelys pardalis,4173,Ollie
2018,7/18,16,0,0.427968,36.840522,Stigmochelys pardalis,4173,Ollie
2018,7/18,20,0,0.427978,36.84053,Stigmochelys pardalis,4173,Ollie
2018,7/18,23,0,0.427983,36.840503,Stigmochelys pardalis,4173,Ollie
2018,7/19,0,0,0.386351,36.912857,Stigmochelys pardalis,41711,Charlie
2018,7/19,4,0,0.38634,36.912883,Stigmochelys pardalis,41711,Charlie
2018,7/19,8,0,0.386331,36.912838,Stigmochelys pardalis,41711,Charlie
2018,7/19,12,0,0.386293,36.912902,Stigmochelys pardalis,41711,Charlie
2018,7/19,16,0,0.387865,36.913169,Stigmochelys pardalis,41711,Charlie
2018,7/19,20,0,0.387881,36.913192,Stigmochelys pardalis,41711,Charlie
2018,7/19,23,0,0.387889,36.913188,Stigmochelys pardalis,41711,Charlie
2018,7/19,0,0,0.282468,36.89117,Stigmochelys pardalis,4170,Io
2018,7/19,4,0,0.282436,36.891159,Stigmochelys pardalis,4170,Io
2018,7/19,8,0,0.282425,36.891101,Stigmochelys pardalis,4170,Io
2018,7/19,12,0,0.283841,36.890941,Stigmochelys pardalis,4170,Io
2018,7/19,16,0,0.284863,36.889923,Stigmochelys pardalis,4170,Io
2018,7/19,20,0,0.28492,36.889957,Stigmochelys pardalis,4170,Io
2018,7/19,23,0,0.284883,36.889987,Stigmochelys pardalis,4170,Io
2018,7/19,0,0,0.427981,36.840522,Stigmochelys pardalis,4173,Ollie
2018,7/19,4,0,0.427973,36.840511,Stigmochelys pardalis,4173,Ollie
2018,7/19,8,0,0.427973,36.840522,Stigmochelys pardalis,4173,Ollie
2018,7/19,12,0,0.427983,36.84053,Stigmochelys pardalis,4173,Ollie
2018,7/19,16,0,0.42797,36.840511,Stigmochelys pardalis,4173,Ollie
2018,7/19,20,0,0.427971,36.840541,Stigmochelys pardalis,4173,Ollie
