YEAR,DATE,HOUR,MINUTE,location-long,location-lat,SPECIES,TAG,individual-local-identifier
2018,7/11,23,0,0.416925,36.896404,Stigmochelys pardalis,4174.00,Sam
2018,7/12,0,0,0.41693,36.896415,Stigmochelys pardalis,4174.00,Sam
2018,7/12,1,0,0.41693,36.896427,Stigmochelys pardalis,4174.00,Sam
2018,7/12,2,0,0.416933,36.896434,Stigmochelys pardalis,4174.00,Sam
2018,7/12,3,0,0.416921,36.896434,Stigmochelys pardalis,4174.00,Sam
2018,7/12,4,0,0.416925,36.896389,Stigmochelys pardalis,4174.00,Sam
2018,7/12,5,0,0.416968,36.896408,Stigmochelys pardalis,4174.00,Sam
2018,7/12,6,0,0.416918,36.896389,Stigmochelys pardalis,4174.00,Sam
2018,7/12,7,0,0.41692,36.896377,Stigmochelys pardalis,4174.00,Sam
2018,7/12,8,0,0.416918,36.896389,Stigmochelys pardalis,4174.00,Sam
2018,7/12,9,0,0.416915,36.896369,Stigmochelys pardalis,4174.00,Sam
2018,7/12,10,0,0.416913,36.896423,Stigmochelys pardalis,4174.00,Sam
2018,7/12,11,0,0.417009,36.896427,Stigmochelys pardalis,4174.00,Sam
2018,7/12,12,0,0.41759,36.896617,Stigmochelys pardalis,4174.00,Sam
2018,7/12,13,0,0.417461,36.896484,Stigmochelys pardalis,4174.00,Sam
2018,7/12,14,0,0.417576,36.895996,Stigmochelys pardalis,4174.00,Sam
2018,7/12,15,0,0.417595,36.895977,Stigmochelys pardalis,4174.00,Sam
2018,7/12,16,0,0.417591,36.896003,Stigmochelys pardalis,4174.00,Sam
2018,7/12,17,0,0.417573,36.895996,Stigmochelys pardalis,4174.00,Sam
2018,7/12,2018,0,0.417555,36.896007,Stigmochelys pardalis,4174.00,Sam
2018,7/12,2019,0,0.417578,36.896026,Stigmochelys pardalis,4174.00,Sam
2018,7/12,20,0,0.417566,36.896026,Stigmochelys pardalis,4174.00,Sam
2018,7/12,21,0,0.417585,36.896015,Stigmochelys pardalis,4174.00,Sam
2018,7/12,22,0,0.417591,36.896015,Stigmochelys pardalis,4174.00,Sam
2018,7/12,23,0,0.417576,36.896007,Stigmochelys pardalis,4174.00,Sam
2018,7/13,0,0,0.417581,36.896007,Stigmochelys pardalis,4174.00,Sam
2018,7/13,1,0,0.417604,36.895996,Stigmochelys pardalis,4174.00,Sam
2018,7/13,2,0,0.417595,36.896007,Stigmochelys pardalis,4174.00,Sam
2018,7/13,3,0,0.417571,36.896007,Stigmochelys pardalis,4174.00,Sam
2018,7/13,4,0,0.417568,36.896007,Stigmochelys pardalis,4174.00,Sam
2018,7/13,5,0,0.417598,36.895965,Stigmochelys pardalis,4174.00,Sam
2018,7/13,6,0,0.417599,36.895996,Stigmochelys pardalis,4174.00,Sam
2018,7/13,7,0,0.417596,36.895969,Stigmochelys pardalis,4174.00,Sam
2018,7/13,8,0,0.417553,36.895977,Stigmochelys pardalis,4174.00,Sam
2018,7/13,9,0,0.41754,36.895988,Stigmochelys pardalis,4174.00,Sam
2018,7/13,10,0,0.417985,36.896503,Stigmochelys pardalis,4174.00,Sam
2018,7/13,11,0,0.418236,36.896709,Stigmochelys pardalis,4174.00,Sam
2018,7/13,12,0,0.418131,36.895614,Stigmochelys pardalis,4174.00,Sam
2018,7/13,13,0,0.418256,36.895526,Stigmochelys pardalis,4174.00,Sam
2018,7/13,14,0,0.418275,36.895507,Stigmochelys pardalis,4174.00,Sam
2018,7/13,15,0,0.418278,36.8955,Stigmochelys pardalis,4174.00,Sam
2018,7/13,16,0,0.418288,36.895481,Stigmochelys pardalis,4174.00,Sam
2018,7/13,17,0,0.418245,36.895507,Stigmochelys pardalis,4174.00,Sam
2018,7/13,2018,0,0.418268,36.895507,Stigmochelys pardalis,4174.00,Sam
2018,7/13,2019,0,0.418245,36.89553,Stigmochelys pardalis,4174.00,Sam
2018,7/13,20,0,0.418266,36.8955,Stigmochelys pardalis,4174.00,Sam
2018,7/13,21,0,0.418276,36.8955,Stigmochelys pardalis,4174.00,Sam
2018,7/13,22,0,0.418266,36.89553,Stigmochelys pardalis,4174.00,Sam
2018,7/13,23,0,0.418239,36.895507,Stigmochelys pardalis,4174.00,Sam
2018,7/14,0,0,0.418268,36.895511,Stigmochelys pardalis,4174.00,Sam
2018,7/14,1,0,0.41826,36.895511,Stigmochelys pardalis,4174.00,Sam
2018,7/14,2,0,0.418298,36.8955,Stigmochelys pardalis,4174.00,Sam
2018,7/14,3,0,0.418236,36.895545,Stigmochelys pardalis,4174.00,Sam
2018,7/14,4,0,0.418238,36.895519,Stigmochelys pardalis,4174.00,Sam
2018,7/14,5,0,0.418238,36.895462,Stigmochelys pardalis,4174.00,Sam
2018,7/14,6,0,0.418265,36.8955,Stigmochelys pardalis,4174.00,Sam
2018,7/14,7,0,0.418258,36.895481,Stigmochelys pardalis,4174.00,Sam
2018,7/14,8,0,0.418246,36.895481,Stigmochelys pardalis,4174.00,Sam
2018,7/14,9,0,0.418218,36.8955,Stigmochelys pardalis,4174.00,Sam
2018,7/14,10,0,0.41823,36.89553,Stigmochelys pardalis,4174.00,Sam
2018,7/14,11,0,0.41892,36.895969,Stigmochelys pardalis,4174.00,Sam
2018,7/14,12,0,0.419141,36.896358,Stigmochelys pardalis,4174.00,Sam
2018,7/14,13,0,0.419459,36.8973,Stigmochelys pardalis,4174.00,Sam
2018,7/14,14,0,0.419446,36.897285,Stigmochelys pardalis,4174.00,Sam
2018,7/14,15,0,0.419485,36.897274,Stigmochelys pardalis,4174.00,Sam
2018,7/14,16,0,0.419466,36.897281,Stigmochelys pardalis,4174.00,Sam
2018,7/14,17,0,0.419441,36.897281,Stigmochelys pardalis,4174.00,Sam
2018,7/14,2018,0,0.419436,36.8973,Stigmochelys pardalis,4174.00,Sam
2018,7/14,2019,0,0.41945,36.897274,Stigmochelys pardalis,4174.00,Sam
2018,7/14,20,0,0.419455,36.897293,Stigmochelys pardalis,4174.00,Sam
2018,7/14,21,0,0.419473,36.8973,Stigmochelys pardalis,4174.00,Sam
2018,7/14,22,0,0.419476,36.897274,Stigmochelys pardalis,4174.00,Sam
2018,7/14,23,0,0.419444,36.897285,Stigmochelys pardalis,4174.00,Sam
2018,7/15,0,0,0.419426,36.897304,Stigmochelys pardalis,4174.00,Sam
2018,7/15,1,0,0.419441,36.897281,Stigmochelys pardalis,4174.00,Sam
2018,7/15,2,0,0.419438,36.897281,Stigmochelys pardalis,4174.00,Sam
2018,7/15,3,0,0.419421,36.897281,Stigmochelys pardalis,4174.00,Sam
2018,7/15,4,0,0.419433,36.8973,Stigmochelys pardalis,4174.00,Sam
2018,7/15,5,0,0.419446,36.897266,Stigmochelys pardalis,4174.00,Sam
2018,7/15,6,0,0.41944,36.897274,Stigmochelys pardalis,4174.00,Sam
2018,7/15,7,0,0.419433,36.897274,Stigmochelys pardalis,4174.00,Sam
2018,7/15,8,0,0.419431,36.897266,Stigmochelys pardalis,4174.00,Sam
2018,7/15,9,0,0.419421,36.897285,Stigmochelys pardalis,4174.00,Sam
2018,7/15,10,0,0.41952,36.8973,Stigmochelys pardalis,4174.00,Sam
2018,7/15,11,0,0.419496,36.897323,Stigmochelys pardalis,4174.00,Sam
2018,7/15,12,0,0.4188,36.897815,Stigmochelys pardalis,4174.00,Sam
2018,7/15,13,0,0.418373,36.898006,Stigmochelys pardalis,4174.00,Sam
2018,7/15,14,0,0.418258,36.898201,Stigmochelys pardalis,4174.00,Sam
2018,7/15,15,0,0.418233,36.89817,Stigmochelys pardalis,4174.00,Sam
2018,7/15,16,0,0.418238,36.898178,Stigmochelys pardalis,4174.00,Sam
2018,7/15,17,0,0.418235,36.898178,Stigmochelys pardalis,4174.00,Sam
2018,7/15,2018,0,0.418228,36.898178,Stigmochelys pardalis,4174.00,Sam
2018,7/15,2019,0,0.418236,36.898178,Stigmochelys pardalis,4174.00,Sam
2018,7/15,20,0,0.418248,36.898189,Stigmochelys pardalis,4174.00,Sam
2018,7/15,21,0,0.418265,36.898162,Stigmochelys pardalis,4174.00,Sam
2018,7/15,22,0,0.418268,36.898201,Stigmochelys pardalis,4174.00,Sam
2018,7/15,23,0,0.418253,36.898197,Stigmochelys pardalis,4174.00,Sam
2018,7/16,0,0,0.418253,36.898208,Stigmochelys pardalis,4174.00,Sam
2018,7/16,1,0,0.418254,36.89822,Stigmochelys pardalis,4174.00,Sam
2018,7/16,2,0,0.418253,36.898227,Stigmochelys pardalis,4174.00,Sam
2018,7/16,3,0,0.418241,36.898216,Stigmochelys pardalis,4174.00,Sam
2018,7/16,4,0,0.418248,36.898178,Stigmochelys pardalis,4174.00,Sam
2018,7/16,5,0,0.418246,36.89817,Stigmochelys pardalis,4174.00,Sam
2018,7/16,6,0,0.418251,36.898162,Stigmochelys pardalis,4174.00,Sam
2018,7/16,7,0,0.418248,36.89817,Stigmochelys pardalis,4174.00,Sam
2018,7/16,8,0,0.418248,36.898178,Stigmochelys pardalis,4174.00,Sam
2018,7/16,9,0,0.41826,36.898216,Stigmochelys pardalis,4174.00,Sam
2018,7/16,10,0,0.418243,36.898201,Stigmochelys pardalis,4174.00,Sam
2018,7/16,11,0,0.418236,36.898201,Stigmochelys pardalis,4174.00,Sam
2018,7/16,12,0,0.418243,36.898201,Stigmochelys pardalis,4174.00,Sam
2018,7/16,13,0,0.417738,36.898151,Stigmochelys pardalis,4174.00,Sam
2018,7/16,14,0,0.416831,36.897636,Stigmochelys pardalis,4174.00,Sam
2018,7/16,15,0,0.416821,36.897541,Stigmochelys pardalis,4174.00,Sam
2018,7/16,16,0,0.41683,36.897571,Stigmochelys pardalis,4174.00,Sam
2018,7/16,17,0,0.416805,36.897541,Stigmochelys pardalis,4174.00,Sam
2018,7/16,2018,0,0.416778,36.89756,Stigmochelys pardalis,4174.00,Sam
2018,7/16,2019,0,0.416791,36.897541,Stigmochelys pardalis,4174.00,Sam
2018,7/16,20,0,0.416833,36.897567,Stigmochelys pardalis,4174.00,Sam
2018,7/16,21,0,0.416831,36.89756,Stigmochelys pardalis,4174.00,Sam
2018,7/16,22,0,0.416826,36.897529,Stigmochelys pardalis,4174.00,Sam
2018,7/16,23,0,0.416831,36.897533,Stigmochelys pardalis,4174.00,Sam
2018,7/17,0,0,0.41682,36.897552,Stigmochelys pardalis,4174.00,Sam
2018,7/17,1,0,0.416828,36.897567,Stigmochelys pardalis,4174.00,Sam
2018,7/17,2,0,0.416808,36.897541,Stigmochelys pardalis,4174.00,Sam
2018,7/17,3,0,0.416806,36.897567,Stigmochelys pardalis,4174.00,Sam
2018,7/17,4,0,0.416808,36.897533,Stigmochelys pardalis,4174.00,Sam
2018,7/17,5,0,0.416818,36.897541,Stigmochelys pardalis,4174.00,Sam
2018,7/17,6,0,0.416816,36.897533,Stigmochelys pardalis,4174.00,Sam
2018,7/17,7,0,0.416803,36.89751,Stigmochelys pardalis,4174.00,Sam
2018,7/17,8,0,0.416803,36.897533,Stigmochelys pardalis,4174.00,Sam
2018,7/17,9,0,0.416793,36.897533,Stigmochelys pardalis,4174.00,Sam
2018,7/17,10,0,0.416826,36.897609,Stigmochelys pardalis,4174.00,Sam
2018,7/17,11,0,0.416834,36.89759,Stigmochelys pardalis,4174.00,Sam
2018,7/17,12,0,0.416796,36.89759,Stigmochelys pardalis,4174.00,Sam
2018,7/17,13,0,0.417358,36.896598,Stigmochelys pardalis,4174.00,Sam
2018,7/17,14,0,0.417603,36.896579,Stigmochelys pardalis,4174.00,Sam
2018,7/17,15,0,0.417405,36.896408,Stigmochelys pardalis,4174.00,Sam
2018,7/17,16,0,0.417425,36.896415,Stigmochelys pardalis,4174.00,Sam
2018,7/17,17,0,0.417408,36.896408,Stigmochelys pardalis,4174.00,Sam
2018,7/17,2018,0,0.417403,36.896427,Stigmochelys pardalis,4174.00,Sam
2018,7/17,2019,0,0.417421,36.896442,Stigmochelys pardalis,4174.00,Sam
2018,7/17,20,0,0.417428,36.896442,Stigmochelys pardalis,4174.00,Sam
2018,7/17,21,0,0.417438,36.896408,Stigmochelys pardalis,4174.00,Sam
2018,7/17,22,0,0.417443,36.896434,Stigmochelys pardalis,4174.00,Sam
2018,7/17,23,0,0.417428,36.896415,Stigmochelys pardalis,4174.00,Sam
2018,7/18,0,0,0.417438,36.896434,Stigmochelys pardalis,4174.00,Sam
2018,7/18,1,0,0.41742,36.896446,Stigmochelys pardalis,4174.00,Sam
2018,7/18,2,0,0.417406,36.896427,Stigmochelys pardalis,4174.00,Sam
2018,7/18,3,0,0.417429,36.896453,Stigmochelys pardalis,4174.00,Sam
2018,7/18,4,0,0.417405,36.896427,Stigmochelys pardalis,4174.00,Sam
2018,7/18,5,0,0.417426,36.896404,Stigmochelys pardalis,4174.00,Sam
2018,7/18,6,0,0.417408,36.896404,Stigmochelys pardalis,4174.00,Sam
2018,7/18,7,0,0.417429,36.896377,Stigmochelys pardalis,4174.00,Sam
2018,7/18,8,0,0.417403,36.896369,Stigmochelys pardalis,4174.00,Sam
2018,7/18,9,0,0.417411,36.896446,Stigmochelys pardalis,4174.00,Sam
2018,7/18,10,0,0.417411,36.896434,Stigmochelys pardalis,4174.00,Sam
2018,7/18,11,0,0.417435,36.896415,Stigmochelys pardalis,4174.00,Sam
2018,7/18,12,0,0.417451,36.896587,Stigmochelys pardalis,4174.00,Sam
2018,7/18,13,0,0.41763,36.896865,Stigmochelys pardalis,4174.00,Sam
2018,7/18,14,0,0.41781,36.896701,Stigmochelys pardalis,4174.00,Sam
2018,7/18,15,0,0.417828,36.896732,Stigmochelys pardalis,4174.00,Sam
2018,7/18,16,0,0.417826,36.89672,Stigmochelys pardalis,4174.00,Sam
2018,7/18,17,0,0.41781,36.896739,Stigmochelys pardalis,4174.00,Sam
2018,7/18,2018,0,0.417773,36.896747,Stigmochelys pardalis,4174.00,Sam
2018,7/18,2019,0,0.417803,36.896759,Stigmochelys pardalis,4174.00,Sam
2018,7/18,20,0,0.417833,36.896732,Stigmochelys pardalis,4174.00,Sam
2018,7/18,21,0,0.417836,36.896747,Stigmochelys pardalis,4174.00,Sam
2018,7/18,22,0,0.417848,36.896747,Stigmochelys pardalis,4174.00,Sam
2018,7/18,23,0,0.417831,36.896709,Stigmochelys pardalis,4174.00,Sam
2018,7/19,0,0,0.417821,36.896732,Stigmochelys pardalis,4174.00,Sam
2018,7/19,1,0,0.417841,36.896751,Stigmochelys pardalis,4174.00,Sam
2018,7/19,2,0,0.417811,36.896751,Stigmochelys pardalis,4174.00,Sam
2018,7/19,3,0,0.41782,36.896747,Stigmochelys pardalis,4174.00,Sam
2018,7/19,4,0,0.41781,36.896728,Stigmochelys pardalis,4174.00,Sam
2018,7/19,5,0,0.417836,36.896713,Stigmochelys pardalis,4174.00,Sam
2018,7/19,6,0,0.417813,36.896709,Stigmochelys pardalis,4174.00,Sam
2018,7/19,7,0,0.417811,36.896682,Stigmochelys pardalis,4174.00,Sam
2018,7/19,8,0,0.417803,36.896701,Stigmochelys pardalis,4174.00,Sam
2018,7/19,9,0,0.417795,36.896709,Stigmochelys pardalis,4174.00,Sam
2018,7/19,10,0,0.417825,36.896739,Stigmochelys pardalis,4174.00,Sam
2018,7/19,11,0,0.41782,36.896739,Stigmochelys pardalis,4174.00,Sam
2018,7/19,12,0,0.417826,36.896732,Stigmochelys pardalis,4174.00,Sam
2018,7/19,13,0,0.417633,36.896835,Stigmochelys pardalis,4174.00,Sam
2018,7/19,14,0,0.417843,36.896789,Stigmochelys pardalis,4174.00,Sam
2018,7/19,15,0,0.417796,36.896739,Stigmochelys pardalis,4174.00,Sam
2018,7/19,16,0,0.417813,36.896709,Stigmochelys pardalis,4174.00,Sam
2018,7/19,17,0,0.417771,36.896713,Stigmochelys pardalis,4174.00,Sam
2018,7/19,2018,0,0.417783,36.896739,Stigmochelys pardalis,4174.00,Sam
2018,7/19,2019,0,0.417795,36.896728,Stigmochelys pardalis,4174.00,Sam
2018,7/19,20,0,0.417818,36.896747,Stigmochelys pardalis,4174.00,Sam
2018,7/19,21,0,0.417826,36.896732,Stigmochelys pardalis,4174.00,Sam
2018,7/19,22,0,0.417811,36.896728,Stigmochelys pardalis,4174.00,Sam
2018,7/19,23,0,0.417811,36.896732,Stigmochelys pardalis,4174.00,Sam
2018,7/20,0,0,0.417806,36.896732,Stigmochelys pardalis,4174.00,Sam
2018,7/20,1,0,0.417828,36.896747,Stigmochelys pardalis,4174.00,Sam
2018,7/20,2,0,0.417818,36.896732,Stigmochelys pardalis,4174.00,Sam
2018,7/20,3,0,0.417798,36.896759,Stigmochelys pardalis,4174.00,Sam
2018,7/20,4,0,0.417813,36.896728,Stigmochelys pardalis,4174.00,Sam
2018,7/20,5,0,0.417811,36.896713,Stigmochelys pardalis,4174.00,Sam
2018,7/20,6,0,0.417818,36.896701,Stigmochelys pardalis,4174.00,Sam
2018,7/20,7,0,0.417815,36.896709,Stigmochelys pardalis,4174.00,Sam
2018,7/20,8,0,0.417798,36.896701,Stigmochelys pardalis,4174.00,Sam
2018,7/20,9,0,0.417803,36.896709,Stigmochelys pardalis,4174.00,Sam
2018,7/20,10,0,0.417835,36.896739,Stigmochelys pardalis,4174.00,Sam
2018,7/20,11,0,0.417836,36.89677,Stigmochelys pardalis,4174.00,Sam
2018,7/20,12,0,0.41757,36.896682,Stigmochelys pardalis,4174.00,Sam
2018,7/20,13,0,0.41764,36.896675,Stigmochelys pardalis,4174.00,Sam
2018,7/20,14,0,0.417771,36.896709,Stigmochelys pardalis,4174.00,Sam
2018,7/20,15,0,0.417791,36.89672,Stigmochelys pardalis,4174.00,Sam
2018,7/20,16,0,0.417775,36.896701,Stigmochelys pardalis,4174.00,Sam
2018,7/20,17,0,0.41776,36.896713,Stigmochelys pardalis,4174.00,Sam
2018,7/20,2018,0,0.417765,36.896739,Stigmochelys pardalis,4174.00,Sam
2018,7/20,2019,0,0.417773,36.896732,Stigmochelys pardalis,4174.00,Sam
2018,7/20,20,0,0.417785,36.896728,Stigmochelys pardalis,4174.00,Sam
2018,7/20,21,0,0.417816,36.896728,Stigmochelys pardalis,4174.00,Sam
2018,7/20,22,0,0.417783,36.896728,Stigmochelys pardalis,4174.00,Sam
2018,7/20,23,0,0.41779,36.896728,Stigmochelys pardalis,4174.00,Sam
2018,7/21,0,0,0.417798,36.896732,Stigmochelys pardalis,4174.00,Sam
2018,7/21,1,0,0.417788,36.896732,Stigmochelys pardalis,4174.00,Sam
2018,7/21,2,0,0.417786,36.896701,Stigmochelys pardalis,4174.00,Sam
2018,7/21,3,0,0.417746,36.896739,Stigmochelys pardalis,4174.00,Sam
2018,7/21,4,0,0.417791,36.896701,Stigmochelys pardalis,4174.00,Sam
2018,7/21,5,0,0.417796,36.896701,Stigmochelys pardalis,4174.00,Sam
2018,7/21,6,0,0.417779,36.896682,Stigmochelys pardalis,4174.00,Sam
2018,7/21,7,0,0.417779,36.896694,Stigmochelys pardalis,4174.00,Sam
2018,7/21,8,0,0.417761,36.896675,Stigmochelys pardalis,4174.00,Sam
2018,7/21,9,0,0.417768,36.896709,Stigmochelys pardalis,4174.00,Sam
2018,7/21,10,0,0.417805,36.896701,Stigmochelys pardalis,4174.00,Sam
2018,7/21,11,0,0.417791,36.896728,Stigmochelys pardalis,4174.00,Sam
2018,7/21,12,0,0.417768,36.896701,Stigmochelys pardalis,4174.00,Sam
2018,7/21,13,0,0.417801,36.89672,Stigmochelys pardalis,4174.00,Sam
2018,7/21,14,0,0.417815,36.896732,Stigmochelys pardalis,4174.00,Sam
2018,7/21,15,0,0.417826,36.896732,Stigmochelys pardalis,4174.00,Sam
2018,7/21,16,0,0.417801,36.896732,Stigmochelys pardalis,4174.00,Sam
2018,7/21,17,0,0.417796,36.896732,Stigmochelys pardalis,4174.00,Sam
2018,7/21,2018,0,0.417795,36.896728,Stigmochelys pardalis,4174.00,Sam
2018,7/21,2019,0,0.417808,36.896732,Stigmochelys pardalis,4174.00,Sam
2018,7/21,20,0,0.417826,36.896747,Stigmochelys pardalis,4174.00,Sam
2018,7/21,21,0,0.417839,36.896747,Stigmochelys pardalis,4174.00,Sam
2018,7/21,22,0,0.41783,36.896728,Stigmochelys pardalis,4174.00,Sam
2018,7/21,23,0,0.41783,36.896747,Stigmochelys pardalis,4174.00,Sam
2018,7/22,0,0,0.417826,36.896766,Stigmochelys pardalis,4174.00,Sam
2018,7/22,1,0,0.41782,36.896732,Stigmochelys pardalis,4174.00,Sam
2018,7/22,2,0,0.417813,36.896728,Stigmochelys pardalis,4174.00,Sam
2018,7/22,3,0,0.41781,36.896747,Stigmochelys pardalis,4174.00,Sam
2018,7/22,4,0,0.417813,36.896732,Stigmochelys pardalis,4174.00,Sam
2018,7/22,5,0,0.417828,36.896732,Stigmochelys pardalis,4174.00,Sam
2018,7/22,6,0,0.417833,36.896713,Stigmochelys pardalis,4174.00,Sam
2018,7/22,7,0,0.417823,36.896713,Stigmochelys pardalis,4174.00,Sam
2018,7/22,8,0,0.417806,36.896713,Stigmochelys pardalis,4174.00,Sam
2018,7/22,9,0,0.417805,36.896751,Stigmochelys pardalis,4174.00,Sam
2018,7/22,10,0,0.417811,36.896759,Stigmochelys pardalis,4174.00,Sam
2018,7/22,11,0,0.417781,36.896751,Stigmochelys pardalis,4174.00,Sam
2018,7/22,12,0,0.417828,36.896766,Stigmochelys pardalis,4174.00,Sam
2018,7/22,13,0,0.417798,36.896713,Stigmochelys pardalis,4174.00,Sam
2018,7/22,14,0,0.417779,36.896713,Stigmochelys pardalis,4174.00,Sam
2018,7/22,15,0,0.417796,36.896732,Stigmochelys pardalis,4174.00,Sam
2018,7/22,16,0,0.417791,36.896713,Stigmochelys pardalis,4174.00,Sam
2018,7/22,17,0,0.417775,36.896739,Stigmochelys pardalis,4174.00,Sam
2018,7/22,2018,0,0.417773,36.896728,Stigmochelys pardalis,4174.00,Sam
2018,7/22,2019,0,0.417815,36.896732,Stigmochelys pardalis,4174.00,Sam
2018,7/22,20,0,0.417838,36.896747,Stigmochelys pardalis,4174.00,Sam
2018,7/22,21,0,0.417815,36.896713,Stigmochelys pardalis,4174.00,Sam
2018,7/22,22,0,0.417815,36.896732,Stigmochelys pardalis,4174.00,Sam
2018,7/22,23,0,0.41782,36.896732,Stigmochelys pardalis,4174.00,Sam
2018,7/23,0,0,0.417825,36.896732,Stigmochelys pardalis,4174.00,Sam
2018,7/23,1,0,0.41787,36.896751,Stigmochelys pardalis,4174.00,Sam
2018,7/23,2,0,0.417803,36.896747,Stigmochelys pardalis,4174.00,Sam
2018,7/23,3,0,0.4178,36.896759,Stigmochelys pardalis,4174.00,Sam
2018,7/23,4,0,0.41781,36.896728,Stigmochelys pardalis,4174.00,Sam
2018,7/23,5,0,0.417793,36.89672,Stigmochelys pardalis,4174.00,Sam
2018,7/23,6,0,0.417833,36.896701,Stigmochelys pardalis,4174.00,Sam
2018,7/23,7,0,0.417816,36.896701,Stigmochelys pardalis,4174.00,Sam
2018,7/23,8,0,0.417758,36.896701,Stigmochelys pardalis,4174.00,Sam
2018,7/23,9,0,0.417835,36.896732,Stigmochelys pardalis,4174.00,Sam
2018,7/23,10,0,0.41783,36.896732,Stigmochelys pardalis,4174.00,Sam
2018,7/23,11,0,0.417599,36.896675,Stigmochelys pardalis,4174.00,Sam
2018,7/23,12,0,0.41776,36.896709,Stigmochelys pardalis,4174.00,Sam
2018,7/23,13,0,0.418936,36.898162,Stigmochelys pardalis,4174.00,Sam
2018,7/23,14,0,0.418911,36.898159,Stigmochelys pardalis,4174.00,Sam
2018,7/23,15,0,0.418725,36.898304,Stigmochelys pardalis,4174.00,Sam
2018,7/23,16,0,0.418698,36.898311,Stigmochelys pardalis,4174.00,Sam
2018,7/23,17,0,0.418696,36.89833,Stigmochelys pardalis,4174.00,Sam
2018,7/23,2018,0,0.418706,36.898334,Stigmochelys pardalis,4174.00,Sam
2018,7/23,2019,0,0.418701,36.898334,Stigmochelys pardalis,4174.00,Sam
2018,7/23,20,0,0.418719,36.89833,Stigmochelys pardalis,4174.00,Sam
2018,7/23,21,0,0.418726,36.89833,Stigmochelys pardalis,4174.00,Sam
2018,7/23,22,0,0.418725,36.898311,Stigmochelys pardalis,4174.00,Sam
2018,7/23,23,0,0.418718,36.89833,Stigmochelys pardalis,4174.00,Sam
2018,7/24,0,0,0.418716,36.898311,Stigmochelys pardalis,4174.00,Sam
2018,7/24,1,0,0.418723,36.898342,Stigmochelys pardalis,4174.00,Sam
2018,7/24,2,0,0.418711,36.89833,Stigmochelys pardalis,4174.00,Sam
2018,7/24,3,0,0.418711,36.898334,Stigmochelys pardalis,4174.00,Sam
2018,7/24,4,0,0.418711,36.898304,Stigmochelys pardalis,4174.00,Sam
2018,7/24,5,0,0.418723,36.898311,Stigmochelys pardalis,4174.00,Sam
2018,7/24,6,0,0.418714,36.898292,Stigmochelys pardalis,4174.00,Sam
2018,7/24,7,0,0.418721,36.898284,Stigmochelys pardalis,4174.00,Sam
